STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/25/2017,0,,28,23
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/26/2017,0,,23,17
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/27/2017,0,,27,12
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/28/2017,0,,27,21
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/29/2017,0,,27,21
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/30/2017,,,40,23
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",1/31/2017,,,34,19
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/1/2017,0,,19,0
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/2/2017,0,,11,3
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/3/2017,0,,22,2
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/4/2017,0,,32,11
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/5/2017,0,,17,5
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/6/2017,0,,26,12
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/7/2017,,,22,-4
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/8/2017,0,,6,-8
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/9/2017,0,,21,-4
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/10/2017,0,,47,19
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/11/2017,0.11,,37,26
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/12/2017,0,,36,24
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/13/2017,0,,41,27
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/14/2017,0,,36,17
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/15/2017,0,,34,12
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/16/2017,0,,43,26
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/17/2017,0,,53,29
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/18/2017,0,,49,31
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/19/2017,0,,54,34
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/20/2017,0.18,,52,34
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/21/2017,0,,52,30
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/22/2017,,,49,31
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/23/2017,0,,31,23
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/24/2017,0,,27,15
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/25/2017,0,,33,11
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/26/2017,0,,27,19
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/27/2017,0,,40,18
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",2/28/2017,,,36,30
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/1/2017,0,,32,16
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/2/2017,0,,24,10
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/3/2017,,,31,7
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/4/2017,0,,44,23
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/5/2017,0,,63,32
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/6/2017,0,,68,25
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/7/2017,,,40,20
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/8/2017,,,28,12
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/9/2017,0,,20,2
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/10/2017,0,,14,-3
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/11/2017,0,,20,3
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/12/2017,,,15,8
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/13/2017,0,,22,1
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/14/2017,0,,25,0
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/15/2017,0,,32,4
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/16/2017,0,,39,20
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/17/2017,0,,38,27
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/18/2017,0,,42,23
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/19/2017,0,,58,31
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/20/2017,0,,53,32
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/21/2017,0,,32,17
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/22/2017,0,,35,16
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/23/2017,0.02,,40,34
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/24/2017,0,,44,33
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/25/2017,0,,44,32
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/26/2017,0,,47,34
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/27/2017,0,,58,32
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/28/2017,0,,62,31
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/29/2017,0,,55,35
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/30/2017,0,,51,36
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",3/31/2017,0,,58,31
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/1/2017,0,,59,35
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/2/2017,0,,51,39
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/3/2017,0,,57,40
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/4/2017,0,,60,40
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/5/2017,0,,54,37
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/6/2017,0,,53,32
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/7/2017,0,,61,31
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/8/2017,0,,75,44
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/9/2017,0.68,,56,43
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/10/2017,0,,43,32
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/11/2017,0,,51,34
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/12/2017,0,,60,38
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/13/2017,0,,57,39
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/14/2017,0,,67,47
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/15/2017,0.03,,64,44
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/16/2017,0,,64,39
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/17/2017,0.03,,51,32
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/18/2017,0.78,,52,39
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/19/2017,0.26,,49,36
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/20/2017,0.16,,50,36
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/21/2017,0,,63,35
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/22/2017,0,,67,37
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/23/2017,0,,56,36
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/24/2017,0,,67,35
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/25/2017,0.13,,48,34
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/26/2017,0.13,,34,29
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/27/2017,0,,35,26
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/28/2017,0,,51,30
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/29/2017,0,,56,28
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",4/30/2017,0,,51,34
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/1/2017,,,44,33
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/2/2017,0,,62,36
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/3/2017,0.06,,64,41
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/4/2017,0,,70,38
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/5/2017,0,,80,44
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/6/2017,0,,71,41
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/7/2017,0,,69,50
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/8/2017,0,,70,48
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/9/2017,0,,68,49
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/10/2017,0,,68,46
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/11/2017,0,,65,42
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/12/2017,0,,81,46
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/13/2017,0,,83,48
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/14/2017,0,,82,53
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/15/2017,0,,69,52
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/16/2017,0.23,,73,53
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/17/2017,0.85,,57,51
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/18/2017,0.19,,61,46
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/19/2017,0,,54,42
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/20/2017,0.53,,47,41
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/21/2017,0.05,,48,41
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/22/2017,0.02,,59,40
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/23/2017,0.03,,59,45
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/24/2017,0,,61,47
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/25/2017,0,,69,45
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/26/2017,0,,72,50
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/27/2017,0,,73,48
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/28/2017,0.05,,69,49
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/29/2017,0.09,,60,50
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/30/2017,0,,56,46
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",5/31/2017,0,,73,47
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/1/2017,0,,77,44
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/2/2017,0,,89,55
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/3/2017,0,,87,60
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/4/2017,0,,86,52
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/5/2017,0,,80,56
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/6/2017,0,,83,55
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/7/2017,0,,84,60
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/8/2017,0,,82,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/9/2017,0,,86,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/10/2017,0,,86,63
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/11/2017,0.32,,74,59
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/12/2017,0,,79,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/13/2017,2.77,,75,62
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/14/2017,0,,79,62
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/15/2017,0,,80,60
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/16/2017,0,,79,60
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/17/2017,0.12,,79,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/18/2017,0,,69,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/19/2017,0.07,,71,54
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/20/2017,0.04,,71,54
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/21/2017,0.09,,81,54
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/22/2017,0,,75,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/23/2017,0.02,,65,54
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/24/2017,0.01,,62,48
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/25/2017,0,,66,50
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/26/2017,0,,69,46
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/27/2017,0.17,,72,49
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/28/2017,1.33,,74,59
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/29/2017,0,,73,61
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",6/30/2017,0,,76,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/1/2017,0,,78,53
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/2/2017,0,,75,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/3/2017,0,,79,55
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/4/2017,0,,88,63
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/5/2017,0.7,,89,65
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/6/2017,0.05,,86,65
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/7/2017,0,,80,61
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/8/2017,0,,81,55
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/9/2017,0.03,,79,65
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/10/2017,0,,82,63
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/11/2017,1.58,,84,62
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/12/2017,0.03,,70,62
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/13/2017,0,,64,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/14/2017,0,,74,52
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/15/2017,0,,82,63
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/16/2017,0,,80,59
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/17/2017,0.91,,91,65
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/18/2017,0,,78,62
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/19/2017,0.04,,77,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/20/2017,0,,84,59
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/21/2017,0.38,,84,65
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/22/2017,0.4,,83,65
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/23/2017,0,,76,61
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/24/2017,0.02,,77,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/25/2017,0.69,,82,66
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/26/2017,0,,80,66
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/27/2017,0,,81,61
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/28/2017,0,,82,61
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/29/2017,0,,82,63
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/30/2017,0,,81,63
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",7/31/2017,0,,82,64
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/1/2017,0,,83,65
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/2/2017,0.65,,77,55
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/3/2017,1.49,,64,53
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/4/2017,0,,74,52
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/5/2017,0,,76,52
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/6/2017,0.17,,75,55
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/7/2017,0,,78,52
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/8/2017,0,,79,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/9/2017,0.19,,74,60
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/10/2017,0.06,,75,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/11/2017,0.08,,76,52
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/12/2017,0,,78,54
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/13/2017,3,,66,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/14/2017,0,,75,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/15/2017,0,,74,56
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/16/2017,0.75,,68,63
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/17/2017,0.17,,75,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/18/2017,0.03,,72,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/19/2017,0,,78,53
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/20/2017,0,,74,62
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/21/2017,0.01,,70,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/22/2017,0,,73,51
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/23/2017,0,,75,49
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/24/2017,0.08,,72,53
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/25/2017,0.28,,65,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/26/2017,0.33,,71,62
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/27/2017,0,,73,56
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/28/2017,0,,78,51
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/29/2017,0,,80,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/30/2017,0,,81,59
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",8/31/2017,0,,70,52
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/1/2017,0.13,,68,55
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/2/2017,0,,77,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/3/2017,0,,84,58
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/4/2017,0.05,,72,52
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/5/2017,0,,64,46
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/6/2017,0,,65,43
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/7/2017,0,,77,46
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/8/2017,0,,66,48
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/9/2017,0,,73,49
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/10/2017,0,,78,61
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/11/2017,0,,82,59
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/12/2017,0,,86,60
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/13/2017,0,,83,63
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/14/2017,0,,88,63
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/15/2017,1.07,,73,63
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/16/2017,0.01,,73,51
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/17/2017,0,,61,45
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/18/2017,0,,60,52
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/19/2017,0.14,,74,56
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/20/2017,0.02,,70,51
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/21/2017,0,,79,52
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/22/2017,0.04,,88,67
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/23/2017,1.36,,70,57
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/24/2017,0.5,,79,52
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/25/2017,0.22,,58,50
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/26/2017,0.27,,61,48
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/27/2017,0,,65,41
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/28/2017,0,,70,49
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/29/2017,0,,63,45
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",9/30/2017,0.01,,68,44
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/1/2017,0.72,,61,52
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/2/2017,0.54,,63,54
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/3/2017,0.63,,61,48
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/4/2017,0,,58,41
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/5/2017,0,,59,43
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/6/2017,0,,55,36
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/7/2017,0,,71,42
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/8/2017,0,,63,49
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/9/2017,0,,52,31
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/10/2017,0,,54,28
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/11/2017,0,,60,31
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/12/2017,0,,65,47
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/13/2017,0,,57,36
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/14/2017,0.51,,56,38
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/15/2017,0,,52,32
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/16/2017,0,,67,33
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/17/2017,0,,73,38
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/18/2017,0,,64,42
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/19/2017,0,,73,37
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/20/2017,0,,77,55
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/21/2017,0.21,,68,46
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/22/2017,0,,63,40
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/23/2017,0,,56,38
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/24/2017,0,,48,35
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/25/2017,0,,58,39
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/26/2017,0,,49,32
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/27/2017,0,,34,29
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/28/2017,0,,38,24
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/29/2017,0.06,,47,33
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/30/2017,0,,37,26
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",10/31/2017,0,,32,19
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/1/2017,,,33,29
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/2/2017,0,,34,29
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/3/2017,,,31,23
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/4/2017,,,36,29
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/5/2017,0,,34,21
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/6/2017,0,,29,13
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/7/2017,0,,28,15
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/8/2017,0,,30,19
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/9/2017,0,,18,6
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/10/2017,0,,23,6
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/11/2017,0,,39,22
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/12/2017,0,,36,24
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/13/2017,0,,43,26
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/14/2017,0,,45,39
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/15/2017,0,,41,21
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/16/2017,0,,33,23
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/17/2017,0.03,,40,29
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/18/2017,0,,29,15
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/19/2017,0,,43,13
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/20/2017,0,,45,24
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/21/2017,0,,29,13
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/22/2017,0,,29,9
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/23/2017,0,,46,18
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/24/2017,0.03,,53,36
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/25/2017,0,,36,23
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/26/2017,0,,43,26
USW00014910,"ALEXANDRIA CHANDLER FIELD, MN US",11/27/2017,0,,57,31
