"cgPlaId","Year","headCt","startDateEarly","endDateEarly","startDateLate","endDateLate","note"
8661,2010,"1",2010-6-24 0:00:00,2010-7-7 0:00:00,2010-6-24 0:00:00,2010-7-7 0:00:00,
8662,2010,"2",2010-6-28 0:00:00,2010-7-18 0:00:00,2010-6-28 0:00:00,2010-7-18 0:00:00,
8668,2010,"1",2010-6-28 0:00:00,2010-7-9 0:00:00,2010-6-28 0:00:00,2010-7-9 0:00:00,
8679,2010,"1",2010-6-30 0:00:00,2010-7-12 0:00:00,2010-6-30 0:00:00,2010-7-12 0:00:00,
8703,2010,"1",2010-7-3 0:00:00,2010-7-16 0:00:00,2010-7-3 0:00:00,2010-7-16 0:00:00,
9083,2010,"2",2010-7-2 0:00:00,2010-7-16 0:00:00,2010-7-2 0:00:00,2010-7-16 0:00:00,
9086,2010,"1",2010-7-6 0:00:00,2010-7-21 0:00:00,2010-7-6 0:00:00,2010-7-21 0:00:00,
9092,2010,"1",2010-7-6 0:00:00,2010-7-22 0:00:00,2010-7-6 0:00:00,2010-7-22 0:00:00,
4202,2010,"1",2010-7-4 0:00:00,2010-7-18 0:00:00,2010-7-4 0:00:00,2010-7-18 0:00:00,
4221,2010,"1",2010-7-4 0:00:00,2010-7-19 0:00:00,2010-7-4 0:00:00,2010-7-19 0:00:00,
2431,2010,"1",2010-7-4 0:00:00,2010-7-16 0:00:00,2010-7-4 0:00:00,2010-7-16 0:00:00,
2432,2010,"1",2010-7-4 0:00:00,2010-7-19 0:00:00,2010-7-4 0:00:00,2010-7-19 0:00:00,
2452,2010,"1",2010-7-3 0:00:00,2010-7-12 0:00:00,2010-7-3 0:00:00,2010-7-12 0:00:00,"looks like there must be a gap in flowering-check individual day obs records for more info gkk 27jul2010"
2460,2010,"2",2010-6-28 0:00:00,2010-7-13 0:00:00,2010-6-28 0:00:00,2010-7-13 0:00:00,
2463,2010,"1",2010-6-27 0:00:00,2010-7-10 0:00:00,2010-6-27 0:00:00,2010-7-10 0:00:00,
2466,2010,"1",2010-7-4 0:00:00,2010-7-15 0:00:00,2010-7-4 0:00:00,2010-7-15 0:00:00,
2468,2010,"1",2010-6-29 0:00:00,2010-7-10 0:00:00,2010-6-29 0:00:00,2010-7-10 0:00:00,
2471,2010,"2",2010-6-23 0:00:00,2010-7-6 0:00:00,2010-6-23 0:00:00,2010-7-6 0:00:00,
2489,2010,"1",2010-7-9 0:00:00,2010-7-25 0:00:00,2010-7-9 0:00:00,2010-7-25 0:00:00,
2492,2010,"1",2010-7-6 0:00:00,2010-7-21 0:00:00,2010-7-6 0:00:00,2010-7-21 0:00:00,
2497,2010,"1",2010-7-6 0:00:00,2010-7-19 0:00:00,2010-7-6 0:00:00,2010-7-19 0:00:00,
2498,2010,"1",2010-7-6 0:00:00,2010-7-18 0:00:00,2010-7-6 0:00:00,2010-7-18 0:00:00,
8757,2010,"1",2010-7-1 0:00:00,2010-7-13 0:00:00,2010-7-1 0:00:00,2010-7-13 0:00:00,
8764,2010,"1",2010-7-2 0:00:00,2010-7-15 0:00:00,2010-7-2 0:00:00,2010-7-15 0:00:00,
8798,2010,"1",2010-7-3 0:00:00,2010-7-15 0:00:00,2010-7-3 0:00:00,2010-7-15 0:00:00,
8821,2010,"1",2010-7-4 0:00:00,2010-7-21 0:00:00,2010-7-4 0:00:00,2010-7-21 0:00:00,
,2010,"1",2010-7-1 0:00:00,2010-7-15 0:00:00,2010-7-1 0:00:00,2010-7-15 0:00:00,"pos updated from 934 to 933.5 gkk 28jul2010"
4237,2010,"1",2010-6-30 0:00:00,2010-7-9 0:00:00,2010-6-30 0:00:00,2010-7-9 0:00:00,
4242,2010,"1",2010-6-29 0:00:00,2010-7-13 0:00:00,2010-6-29 0:00:00,2010-7-13 0:00:00,
4251,2010,"1",2010-7-5 0:00:00,2010-7-18 0:00:00,2010-7-5 0:00:00,2010-7-18 0:00:00,
4253,2010,"3",2010-6-28 0:00:00,2010-7-16 0:00:00,2010-6-28 0:00:00,2010-7-16 0:00:00,
4265,2010,"1",2010-7-4 0:00:00,2010-7-16 0:00:00,2010-7-4 0:00:00,2010-7-16 0:00:00,
9231,2010,"1",2010-7-3 0:00:00,2010-7-15 0:00:00,2010-7-3 0:00:00,2010-7-15 0:00:00,
9937,2010,"1",2010-7-2 0:00:00,2010-7-16 0:00:00,2010-7-2 0:00:00,2010-7-16 0:00:00,
10265,2010,"1",2010-7-1 0:00:00,2010-7-13 0:00:00,2010-7-1 0:00:00,2010-7-13 0:00:00,
